Year,Month,Con,Lab,LD
2022,Nov,30.0,47.0,12.0
2022,Nov,29.0,49.0,9.0
2022,Nov,28.0,46.0,8.0
2022,Nov,27.0,51.0,7.0
2022,Nov,29.0,47.0,9.0
2022,Nov,27.0,48.0,10.0
2022,Nov,21.0,42.0,9.0
2022,Nov,28.0,49.0,11.0
2022,Nov,30.0,49.0,8.0
2022,Nov,25.0,48.0,10.0
2022,Nov,29.0,50.0,7.0
2022,Nov,26.0,49.0,7.0
2022,Nov,27.0,50.0,6.0
2022,Nov,26.0,50.0,9.0
2022,Nov,26.0,47.0,9.0
2022,Nov,27.0,48.0,10.0
2022,Nov,28.0,50.0,8.0
2022,Nov,21.0,48.0,10.0
2022,Nov,28.0,45.0,9.0
2022,Nov,25.0,51.0,9.0
2022,Nov,30.0,45.0,8.0
2022,Nov,21.0,47.0,10.0
2022,Nov,28.0,46.0,10.0
2022,Nov,28.0,49.0,9.0
2022,Nov,25.0,48.0,9.0
2022,Nov,24.0,44.0,8.0
2022,Nov,27.0,50.0,9.0
2022,Nov,25.0,49.0,9.0
2022,Nov,30.0,48.0,10.0
2022,Nov,26.0,47.0,10.0
2022,Nov,27.0,47.0,11.0
2022,Nov,22.0,47.0,9.0
2022,Nov,28.0,46.0,10.0
2022,Nov,21.0,46.0,7.0
2022,Nov,26.0,49.0,10.0
2022,Nov,29.0,43.0,8.0
2022,Dec,25.0,48.0,9.0
2022,Dec,28.0,48.0,10.0
2022,Dec,31.0,42.0,10.0
2022,Dec,28.0,48.0,11.0
2022,Dec,26.0,48.0,10.0
2022,Dec,24.0,48.0,9.0
2022,Dec,20.0,47.0,8.0
2022,Dec,27.0,48.0,9.0
2022,Dec,23.0,49.0,13.0
2022,Dec,30.0,48.0,9.0
2022,Dec,29.0,46.0,9.0
2022,Dec,29.0,45.0,8.0
2022,Dec,32.0,45.0,8.0
2022,Dec,29.0,46.0,9.0
2022,Dec,24.0,45.0,7.0
2022,Dec,28.0,46.0,9.0
2022,Dec,23.0,48.0,8.0
2022,Dec,29.0,44.0,9.0
2022,Dec,26.0,47.0,9.0
2022,Dec,28.0,45.0,9.0
2022,Dec,24.0,48.0,9.0
2022,Dec,24.0,47.0,9.0
2022,Dec,22.0,46.0,8.0
2022,Dec,28.0,45.0,8.0
2022,Dec,25.0,51.0,7.0
2022,Dec,19.0,45.0,8.0
2023,Jan,27.0,47.0,12.0
2023,Jan,22.0,46.0,7.0
2023,Jan,25.0,46.0,9.0
2023,Jan,25.0,46.0,9.0
2023,Jan,27.0,49.0,10.0
2023,Jan,31.0,45.0,9.0
2023,Jan,26.0,48.0,9.0
2023,Jan,25.0,47.0,9.0
2023,Jan,21.0,48.0,8.0
2023,Jan,28.0,48.0,7.0
2023,Jan,26.0,47.0,8.0
2023,Jan,29.0,45.0,9.0
2023,Jan,29.0,45.0,10.0
2023,Jan,29.0,45.0,9.0
2023,Jan,27.0,47.0,10.0
2023,Jan,24.0,49.0,9.0
2023,Jan,21.0,45.0,9.0
2023,Jan,27.0,46.0,9.0
2023,Jan,26.0,48.0,8.0
2023,Jan,26.0,51.0,9.0
2023,Jan,24.0,50.0,8.0
2023,Jan,30.0,44.0,9.0
2023,Jan,29.0,46.0,9.0
2023,Jan,26.0,48.0,9.0
2023,Jan,21.0,50.0,8.0
2023,Jan,26.0,45.0,10.0
2023,Jan,29.0,46.0,9.0
2023,Jan,26.0,47.0,8.0
2023,Jan,26.0,50.0,7.0
2023,Jan,29.0,46.0,9.0
2023,Jan,26.0,47.0,9.0
2023,Jan,23.0,48.0,11.0
2023,Jan,28.0,49.0,8.0
2023,Jan,24.0,48.0,9.0
2023,Feb,22.0,46.0,9.0
2023,Feb,27.0,48.0,8.0
2023,Feb,26.0,42.0,11.0
2023,Feb,24.0,48.0,9.0
2023,Feb,27.0,46.0,9.0
2023,Feb ,29.0,47.0,9.0
2023,Feb,24.0,50.0,10.0
2023,Feb,26.0,47.0,9.0
2023,Feb,21.0,50.0,7.0
2023,Feb,24.0,47.0,10.0
2023,Feb,26.0,47.0,10.0
2023,Feb,28.0,45.0,10.0
2023,Feb,28.0,48.0,9.0
2023,Feb,27.0,48.0,9.0
2023,Feb,22.0,50.0,9.0
2023,Feb,21.0,48.0,8.0
2023,Feb,27.0,48.0,8.0
2023,Feb,25.0,48.0,10.0
2023,Feb,28.0,44.0,9.0
2023,Feb,28.0,45.0,9.0
2023,Feb,31.0,45.0,9.0
2023,Feb,28.0,50.0,9.0
2023,Feb,24.0,51.0,10.0
2023,Feb,23.0,46.0,9.0
2023,Feb,29.0,46.0,9.0
2023,Feb,20.0,46.0,7.0
2023,Feb,25.0,51.0,9.0
2023,Feb,27.0,49.0,8.0
2023,Feb,24.0,48.0,10.0
2023,Feb,29.0,44.0,9.0
2023,Feb,31.0,46.0,8.0
2023,Feb,24.0,51.0,9.0
2023,Feb,25.0,47.0,10.0
2023,Mar,24.0,45.0,9.0
2023,Mar,29.0,47.0,8.0
2023,Mar,25.0,48.0,9.0
2023,Mar,27.0,44.0,7.0
2023,Mar,26.0,45.0,11.0
2023,Mar,29.0,45.0,10.0
2023,Mar,31.0,47.0,8.0
2023,Mar,32.0,43.0,9.0
2023,Mar,24.0,50.0,9.0
2023,Mar,23.0,45.0,10.0
2023,Mar,23.0,42.0,8.0
2023,Mar,29.0,46.0,9.0
2023,Mar,29.0,44.0,8.0
2023,Mar,26.0,50.0,7.0
2023,Mar,30.0,45.0,9.0
2023,Mar,27.0,50.0,9.0
2023,Mar,23.0,49.0,9.0
2023,Mar,27.0,48.0,11.0
2023,Mar,32.0,48.0,9.0
2023,Mar,25.0,46.0,6.0
2023,Mar,30.0,47.0,8.0
2023,Mar,27.0,46.0,9.0
2023,Mar,29.0,46.0,8.0
2023,Mar,29.0,44.0,8.0
2023,Mar,20.0,45.0,9.0
2023,Mar,31.0,45.0,9.0
2023,Mar,35.0,45.0,7.0
2023,Mar,31.0,46.0,8.0
2023,Mar,26.0,47.0,11.0
2023,Mar,23.0,49.0,10.0
2023,Mar,22.0,43.0,10.0
2023,Mar,31.0,46.0,8.0
2023,Mar,26.0,49.0,11.0
2023,Mar,29.0,44.0,10.0
2023,Mar,31.0,45.0,8.0
2023,Mar,29.0,45.0,9.0
2023,Mar,30.0,45.0,10.0
2023,Mar,27.0,46.0,10.0
2023,Mar,27.0,50.0,9.0
2023,Mar,22.0,43.0,11.0
2023,Mar,24.0,42.0,9.0
2023,Mar,29.0,46.0,8.0
2023,Mar,30.0,46.0,9.0
2023,Mar,26.0,46.0,9.0
2023,Mar,29.0,44.0,9.0
2023,Mar,29.0,45.0,10.0
2023,Mar,27.0,48.0,9.0
2023,Apr,28.0,45.0,12.0
2023,Apr,26.0,46.0,10.0
2023,Apr,30.0,45.0,9.0
2023,Apr,27.0,44.0,9.0
2023,Apr,30.0,41.0,10.0
2023,Apr,30.0,44.0,10.0
2023,Apr,30.0,44.0,10.0
2023,Apr,30.0,45.0,10.0
2023,Apr,25.0,48.0,9.0
2023,Apr,27.0,45.0,10.0
2023,Apr,28.0,42.0,10.0
2023,Apr,29.0,43.0,10.0
2023,Apr,31.0,45.0,8.0
2023,Apr,32.0,44.0,10.0
2023,Apr,28.0,43.0,10.0
2023,Apr,31.0,44.0,10.0
2023,Apr,27.0,47.0,7.0
2023,Apr,29.0,45.0,9.0
2023,Apr,31.0,42.0,9.0
2023,Apr,29.0,44.0,11.0
2023,Apr,30.0,43.0,9.0
2023,Apr,28.0,45.0,12.0
2023,Apr,30.0,44.0,9.0
2023,Apr,27.0,41.0,11.0
2023,Apr,28.0,45.0,10.0
2023,Apr,26.0,44.0,10.0
2023,Apr,31.0,44.0,9.0
2023,Apr,29.0,44.0,11.0
2023,Apr,28.0,45.0,12.0
2023,May,29.0,44.0,11.0
2023,May,26.0,43.0,10.0
2023,May,27.0,48.0,7.0
2023,May,30.0,46.0,9.0
2023,May,28.0,47.0,9.0
2023,May,29.0,41.0,16.0
2023,May,25.0,43.0,11.0
2023,May,28.0,45.0,11.0
2023,May,29.0,43.0,11.0
2023,May,28.0,44.0,13.0
2023,May,24.0,51.0,10.0
2023,May,29.0,46.0,9.0
2023,May,29.0,45.0,12.0
2023,May,31.0,42.0,13.0
2023,May,28.0,42.0,11.0
2023,May,25.0,43.0,12.0
2023,May,29.0,45.0,10.0
2023,May,25.0,47.0,10.0
2023,May,29.0,42.0,11.0
2023,May,30.0,46.0,9.0
2023,May,30.0,47.0,9.0
2023,May,30.0,42.0,13.0
2023,May,28.0,43.0,9.0
2023,May,30.0,44.0,11.0
2023,May,28.0,47.0,10.0
2023,May,25.0,43.0,11.0
2023,May,31.0,44.0,9.0
2023,May,28.0,43.0,12.0
2023,May,27.0,44.0,10.0
2023,May,25.0,44.0,11.0
2023,May,29.0,43.0,12.0
2023,Jun,25.0,46.0,10.0
2023,Jun,30.0,44.0,11.0
2023,Jun,29.0,43.0,13.0
2023,Jun,26.0,44.0,10.0
2023,Jun,30.0,44.0,12.0
2023,Jun,26.0,42.0,11.0
2023,Jun,29.0,42.0,12.0
2023,Jun,29.0,41.0,11.0
2023,Jun,27.0,47.0,10.0
2023,Jun,28.0,45.0,9.0
2023,Jun,31.0,42.0,12.0
2023,Jun,30.0,44.0,13.0
2023,Jun,28.0,44.0,11.0
2023,Jun,25.0,47.0,13.0
2023,Jun,26.0,48.0,10.0
2023,Jun,24.0,43.0,11.0
2023,Jun,28.0,47.0,10.0
2023,Jun,29.0,47.0,11.0
2023,Jun,28.0,46.0,11.0
2023,Jun,27.0,46.0,10.0
2023,Jun,26.0,46.0,12.0
2023,Jun,22.0,47.0,11.0
2023,Jun,29.0,45.0,10.0
2023,Jun,26.0,44.0,8.0
2023,Jun,27.0,47.0,9.0
2023,Jun,31.0,43.0,10.0
2023,Jun,24.0,47.0,12.0
2023,Jun,28.0,45.0,11.0
2023,Jun,26.0,44.0,13.0
2023,Jun,24.0,46.0,10.0
2023,Jun,29.0,43.0,11.0
2023,Jun,27.0,46.0,11.0
2023,Jun,25.0,44.0,10.0
2023,Jun,26.0,48.0,8.0
2023,Jun,25.0,48.0,10.0
2023,Jun,28.0,46.0,11.0
2023,Jun,30.0,45.0,11.0
2023,Jul,28.0,46.0,11.0
2023,Jul,22.0,47.0,9.0
2023,Jul,26.0,47.0,10.0
2023,Jul,28.0,43.0,9.0
2023,Jul,25.0,51.0,8.0
2023,Jul,30.0,45.0,10.0
2023,Jul,28.0,46.0,12.0
2023,Jul,28.0,46.0,9.0
2023,Jul,27.0,48.0,11.0
2023,Jul,25.0,43.0,11.0
2023,Jul,26.0,46.0,11.0
2023,Jul,25.0,47.0,10.0
2023,Jul,28.0,46.0,11.0
2023,Jul,24.0,48.0,11.0
2023,Jul,29.0,44.0,12.0
2023,Jul,27.0,44.0,13.0
2023,Jul,26.0,45.0,11.0
2023,Jul,25.0,44.0,10.0
2023,Jul,25.0,42.0,11.0
2023,Jul,28.0,45.0,12.0
2023,Jul,25.0,47.0,10.0
2023,Jul,28.0,47.0,10.0
2023,Jul,26.0,49.0,9.0
2023,Jul,28.0,45.0,14.0
2023,Jul,27.0,44.0,14.0
2023,Jul,25.0,45.0,10.0
2023,Jul,25.0,45.0,10.0
2023,Jul,25.0,48.0,10.0
2023,Jul,25.0,48.0,11.0
2023,Jul,28.0,43.0,11.0
2023,Jul,24.0,46.0,12.0
2023,Aug,26.0,46.0,10.0
2023,Aug,25.0,47.0,10.0
2023,Aug,26.0,40.0,10.0
2023,Aug,25.0,47.0,11.0
2023,Aug,26.0,47.0,12.0
2023,Aug,27.0,45.0,10.0
2023,Aug,29.0,46.0,12.0
2023,Aug,24.0,48.0,10.0
2023,Aug,25.0,44.0,10.0
2023,Aug,28.0,48.0,10.0
2023,Aug,29.0,44.0,11.0
2023,Aug,26.0,41.0,11.0
2023,Aug,28.0,44.0,10.0
2023,Aug,26.0,45.0,10.0
2023,Aug,29.0,46.0,11.0
2023,Aug,27.0,42.0,13.0
2023,Aug,25.0,50.0,9.0
2023,Aug,21.0,45.0,9.0
2023,Aug,29.0,44.0,10.0
2023,Aug,24.0,44.0,9.0
2023,Aug,26.0,47.0,11.0
2023,Aug,30.0,46.0,12.0
2023,Aug,29.0,46.0,10.0
2023,Aug,28.0,44.0,12.0
2023,Aug,24.0,45.0,11.0
2023,Aug,26.0,44.0,10.0
2023,Aug,28.0,42.0,9.0
2023,Aug,25.0,46.0,11.0
2023,Aug,27.0,43.0,13.0
2023,Sep,29.0,45.0,10.0
2023,Sep,28.0,46.0,10.0
2023,Sep,29.0,44.0,10.0
2023,Sep,28.0,44.0,14.0
2023,Sep,25.0,46.0,10.0
2023,Sep,24.0,44.0,12.0
2023,Sep,26.0,46.0,9.0
2023,Sep,24.0,46.0,10.0
2023,Sep,25.0,45.0,12.0
2023,Sep,23.0,47.0,10.0
2023,Sep,23.0,41.0,9.0
2023,Sep,26.0,46.0,10.0
2023,Sep,24.0,45.0,9.0
2023,Sep,26.0,41.0,11.0
2023,Sep,27.0,44.0,11.0
2023,Sep,26.0,46.0,12.0
2023,Sep,26.0,44.0,14.0
2023,Sep,20.0,44.0,9.0
2023,Sep,28.0,43.0,12.0
2023,Sep,26.0,45.0,11.0
2023,Sep,28.0,45.0,9.0
2023,Sep,27.0,43.0,10.0
2023,Sep,30.0,44.0,11.0
2023,Sep,28.0,44.0,10.0
2023,Sep,28.0,43.0,13.0
2023,Sep,24.0,45.0,11.0
2023,Sep,27.0,45.0,10.0
2023,Sep,29.0,39.0,12.0
2023,Sep,27.0,47.0,10.0
2023,Sep,27.0,46.0,11.0
2023,Sep,26.0,44.0,12.0
2023,Oct,29.0,43.0,12.0
2023,Oct,24.0,45.0,11.0
2023,Oct,26.0,45.0,11.0
2023,Oct,30.0,44.0,10.0
2023,Oct,29.0,42.0,11.0
2023,Oct,28.0,44.0,10.0
2023,Oct,28.0,43.0,12.0
2023,Oct,30.0,46.0,10.0
2023,Oct,27.0,43.0,13.0
2023,Oct,26.0,46.0,10.0
2023,Oct,24.0,47.0,9.0
2023,Oct,28.0,44.0,9.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
